STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-08-29 16:59,SAOSP,,29.83,,65,18.3,,,21,-6.0,19,15,280,,,,,,,30.42,,,,,,,,,,0524,1835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-08-29 19:45,SAOSP,,29.83,,51,10.6,,,26,-3.2,38,3,070,,,,,,,30.44,,,,,,,,,,0525,1833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-08-29 22:45,SAOSP,,29.83,,43,6.1,,,26,-3.2,52,3,060,,,,,,,30.44,,,,,,,,,,0525,1833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-08-30 04:47,SAOSP,,29.83,,34,1.1,,,25,-3.8,70,3,230,,,,,,,30.38,,,,,,,,,,0525,1833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-08-30 08:00,SAO,,29.83,,54,12.2,,,28,-2.1,37,4,140,,,7,+0.01,,,30.33,,,,,,,,,,0525,1833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-08-30 10:48,SAOSP,,29.83,,65,18.3,,,20,-6.6,18,8,330,,,,,,,30.34,,,,,,,,,,0525,1833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-08-30 13:50,SAOSP,,29.83,,68,20.0,,,19,-7.1,15,17,170,,,,,,,30.30,,,,,,,,,,0525,1833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-08-30 16:50,SAOSP,,29.83,,68,20.0,,,10,-12.1,10,19,290,,,,,,,30.30,,,,,,,,,,0525,1833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-08-30 19:51,SAOSP,,29.83,,46,7.8,,,32,0.0,58,2,040,,,,,,,30.28,,,,,,,,,,0525,1832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-08-30 22:45,SAOSP,,29.83,,49,9.4,,,32,0.0,52,7,020,,,,,,,30.28,,,,,,,,,,0525,1832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-08-31 04:50,SAOSP,,29.83,,38,3.3,,,27,-2.7,65,0,000,,,,,,,30.34,,,,,,,,,,0525,1832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-08-31 07:45,SAOSP,,29.83,,50,10.0,,,28,-2.1,43,4,180,,,,,,,30.29,,,,,,,,,,0525,1832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-08-31 10:45,SAOSP,,29.83,,61,16.1,,,26,-3.2,27,11,260,,,,,,,30.40,,,,,,,,,,0525,1832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-08-31 13:55,SAOSP,,29.83,,65,18.3,,,18,-7.7,16,9,300,,,,,,,30.36,,,,,,,,,,0525,1832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-08-31 16:50,SAOSP,,29.83,,64,17.8,,,22,-5.5,20,3,290,,,,,,,30.36,,,,,,,,,,0525,1832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-08-31 19:51,SAOSP,,29.83,,56,13.3,,,29,-1.6,36,11,170,,,,,,,30.40,,,,,,,,,,0526,1830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-08-31 23:00,SAO,,29.83,,50,10.0,,,37,2.8,61,,,,,2,-0.01,,,30.41,,,,,,,,,,0526,1830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-09-01 04:50,SAOSP,,29.83,,40,4.4,,,37,2.8,89,2,010,,,,,,,30.42,,,,,,,,,,0526,1830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-09-01 08:00,SAO,,29.83,,55,12.8,,,35,1.7,47,9,290,,,2,-0.01,,,30.43,,,,,,,,,,0526,1830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-09-01 10:46,SAOSP,,29.83,,64,17.8,,,23,-4.9,21,10,290,,,,,,,30.46,,,,,,,,,,0526,1830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-09-01 13:55,SAOSP,,29.83,,67,19.4,,,20,-6.6,17,11,310,,,,,,,30.46,,,,,,,,,,0526,1830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-09-01 22:45,SAOSP,,29.83,,40,4.4,,,28,-2.1,63,3,360,,,,,,,30.52,,,,,,,,,,0527,1829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-09-02 04:49,SAOSP,,29.83,,35,1.7,,,29,-1.6,79,0,000,,,,,,,30.55,,,,,,,,,,0527,1829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-09-02 07:45,SAOSP,,29.83,,52,11.1,,,29,-1.6,41,6,360,,,,,,,30.58,,,,,,,,,,0527,1829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-09-02 10:45,SAOSP,,29.83,,63,17.2,,,27,-2.7,26,13,340,,,,,,,30.57,,,,,,,,,,0527,1829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-09-02 14:03,SAOSP,,29.83,,70,21.1,,,30,-1.0,23,4,210,,,7,+0.05,,,30.51,,,,,,,,,,0527,1829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-09-02 16:45,SAOSP,,29.83,,56,13.3,,,40,4.4,55,9,160,,,,,,,30.53,,,,,,,,,,0527,1829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-09-02 19:46,SAOSP,,29.83,,55,12.8,,,37,2.8,51,4,110,,,,,,,30.55,,,,,,,,,,0528,1827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-09-02 22:45,SAOSP,,29.83,,45,7.2,,,37,2.8,74,6,060,,,,,,,30.58,,,,,,,,,,0528,1827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-09-03 04:52,SAOSP,,29.83,,35,1.7,,,34,1.1,96,0,000,,,,,,,30.52,,,,,,,,,,0528,1827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-09-03 08:05,SAOSP,,29.83,,56,13.3,,,36,2.2,47,2,320,,,7,+0.01,,,30.51,,,,,,,,,,0528,1827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-09-03 10:46,SAOSP,,29.83,,63,17.2,,,33,0.6,33,10,330,,,,,,,30.49,,,,,,,,,,0528,1827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-09-03 13:50,SAOSP,,29.83,,56,13.3,,,40,4.4,55,6,230,,,,,,,30.46,,,,,,,,,,0528,1827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-09-03 16:45,SAOSP,,29.83,,53,11.7,,,48,8.9,83,0,000,,,,,,,30.46,,,,,,,,,,0528,1827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-09-03 20:00,SAO,,29.83,,46,7.8,,,44,6.7,93,2,040,,,2,-0.03,,,30.51,,,,,,,,,,0529,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-09-03 22:45,SAOSP,,19.88,,44,6.7,,,42,5.6,93,4,040,,,,,,,30.52,,,,,,,,,,0529,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-09-04 04:50,SAOSP,,29.83,,37,2.8,,,35,1.7,93,0,000,,,,,,,30.51,,,,,,,,,,0529,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-09-04 08:03,SAOSP,,29.83,,48,8.9,,,41,5.0,77,4,320,,,2,-0.01,,,30.54,,,,,,,,,,0529,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-09-04 10:49,SAOSP,,29.83,,58,14.4,,,34,1.1,41,2,020,,,,,,,30.51,,,,,,,,,,0529,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-09-04 13:55,SAOSP,,29.83,,61,16.1,,,28,-2.1,29,4,140,,,,,,,30.51,,,,,,,,,,0529,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-09-04 16:55,SAOSP,,29.83,,57,13.9,,,39,3.9,51,4,310,,,,,,,30.56,,,,,,,,,,0529,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-09-04 20:05,SAOSP,,29.83,,44,6.7,,,40,4.4,85,3,120,,,2,-0.01,,,30.57,,,,,,,,,,0530,1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-09-04 22:45,SAOSP,,29.83,,40,4.4,,,37,2.8,89,4,110,,,,,,,30.58,,,,,,,,,,0530,1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-09-05 05:00,SAO,,29.83,,33,0.6,,,33,0.6,100,3,130,,,7,+0.01,,,30.58,,,,,,,,,,0530,1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-09-05 07:58,SAOSP,,29.83,,50,10.0,,,38,3.3,63,3,340,,,,,,,30.56,,,,,,,,,,0530,1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-09-05 10:45,SAOSP,,29.83,,64,17.8,,,32,0.0,30,9,360,,,,,,,30.56,,,,,,,,,,0530,1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-09-05 13:58,SAOSP,,29.83,,69,20.6,,,27,-2.7,21,8,350,,,,,,,30.52,,,,,,,,,,0530,1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-09-05 16:45,SAOSP,,29.83,,67,19.4,,,29,-1.6,24,4,120,,,,,,,30.53,,,,,,,,,,0530,1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-09-05 20:10,SAOSP,,48.72,,36s,2.2s,,,,,,7,020,,,2,-0.04,,,30.58,,,,,,,,,,0531,1822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-09-05 22:45,SAOSP,,29.83,,40,4.4,,,30,-1.0,68,6,010,,,,,,,30.61,,,,,,,,,,0531,1822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-09-06 04:57,SAOSP,,29.83,,33,0.6,,,31,-0.5,92,0,000,,,,,,,30.60,,,,,,,,,,0531,1822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-09-06 07:50,SAOSP,,29.83,,51,10.6,,,31,-0.5,46,3,350,,,,,,,30.62,,,,,,,,,,0531,1822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-09-06 10:45,SAOSP,,29.83,,66,18.9,,,21,-6.0,18,11,330,,,,,,,30.62,,,,,,,,,,0531,1822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-09-06 14:00,SAO,,29.83,,71,21.7,,,21,-6.0,15,4,310,,,7,+0.03,,,30.57,,,,,,,,,,0531,1822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-09-06 16:50,SAOSP,,29.83,,70,21.1,,,20,-6.6,15,4,060,,,,,,,30.55,,,,,,,,,,0531,1822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-09-06 19:46,SAOSP,,29.83,,61,16.1,,,30,-1.0,31,4,060,,,,,,,30.58,,,,,,,,,,0532,1821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-09-06 22:45,SAOSP,,29.83,,46,7.8,,,28,-2.1,50,3,130,,,,,,,30.62,,,,,,,,,,0532,1821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-09-07 04:55,SAOSP,,29.83,,35,1.7,,,30,-1.0,82,0,000,,,,,,,30.62,,,,,,,,,,0532,1821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-09-07 07:52,SAOSP,,29.83,,52,11.1,,,30,-1.0,43,0,000,,,,,,,30.64,,,,,,,,,,0532,1821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-09-07 13:49,SAOSP,,29.83,,70,21.1,,,25,-3.8,19,14,330,,,,,,,30.59,,,,,,,,,,0532,1821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-09-07 16:47,SAOSP,,29.83,,72,22.2,,,16,-8.8,12,11,300,,,,,,,30.56,,,,,,,,,,0532,1821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-09-07 19:47,SAOSP,,29.83,,54,12.2,,,23,-4.9,30,4,060,,,,,,,30.54,,,,,,,,,,0533,1819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-09-07 22:45,SAOSP,,29.83,,48,8.9,,,25,-3.8,41,3,190,,,,,,,30.55,,,,,,,,,,0533,1819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-09-08 05:05,SAOSP,,29.83,,36,2.2,,,27,-2.7,70,0,000,,,7,+0.04,,,30.49,,,,,,,,,,0533,1819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-09-08 07:45,SAOSP,,29.83,,53,11.7,,,29,-1.6,40,4,030,,,,,,,30.48,,,,,,,,,,0533,1819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-09-08 10:47,SAOSP,,29.83,,67,19.4,,,21,-6.0,17,21,310,,,,,,,30.48,,,,,,,,,,0533,1819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-09-08 13:53,SAOSP,,29.83,,68,20.0,,,25,-3.8,20,23,310,,,,,,,30.46,,,,,,,,,,0533,1819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-09-08 16:48,SAOSP,,29.83,,67,19.4,,,19,-7.1,16,17,280,,,,,,,30.43,,,,,,,,,,0533,1819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-09-08 19:46,SAOSP,,29.83,,51,10.6,,,25,-3.8,36,4,030,,,,,,,30.47,,,,,,,,,,0534,1817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
